Area_Symbol|Map_Symbol|Map_Unit_Name|Map_Unit_Acres|Non-irr_LCC_and_sub|Overall_Index|Mukey
GA255|LlC2|Louisburg soils, 6 to 10 percent slopes, eroded|3355|4e|0.0000|124978
GA255|LlD2|Pacolet-Saw complex, 10 to 15 percent slopes, moderately eroded, bouldery|1635|6e|0.0000|124979
GA255|LlD2|Louisburg soils, 10 to 15 percent slopes, eroded|1635|6e|0.0000|3173869
GA255|LnB|Louisburg sandy loam, 2 to 6 percent slopes|665|3e|0.0000|124980
GA255|LnC|Louisburg sandy loam, 6 to 10 percent slopes|845|4e|0.0000|124981
GA255|LnD|Ashlar-Louisburg complex, 10 to 15 percent slopes, bouldery|1045|6s|0.0000|124982
GA255|LnD|Louisburg sandy loam, 10 to 15 percent slopes|1045|4e|0.0000|3098208
GA255|M-W|Miscellaneous Water|50||50.0000|2200319
GA255|MjB2|Madison fine sandy loam, 2 to 6 percent slopes, eroded|990|2e|0.0000|124983
GA255|MjC2|Madison fine sandy loam, 6 to 10 percent slopes, eroded|685|3e|0.0000|124984
GA255|MjD2|Madison fine sandy loam, 10 to 15 percent slopes, eroded|375|4e|0.0000|124985
GA255|MlB3|Madison sandy clay loam, 2 to 6 percent slopes, severely eroded|290|3e|0.0000|124986
GA255|MlC3|Madison sandy clay loam, 6 to 10 percent slopes, severely eroded|595|4e|0.0000|124987
GA255|MtC|Molena loamy sand, 2 to 10 percent slopes|215|4s|0.0000|124988
GA255|Pt|Pits|100||99.0000|2200318
GA255|Rok|Rock outcrop|20||99.0000|124989
GA255|Rol|Roanoke and Augusta sandy loams|320|3w|0.0000|124990
GA255|Ud|Udorthents|55||99.0000|2200317
GA255|W|Water|2180||50.0000|124991
GA255|Wer|Wehadkee and Roanoke silty clay loams|3825|5w|0.0000|124992
GA255|WiB2|Wilkes sandy loam, 2 to 6 percent slopes, eroded|355|6e|0.0000|124993
GA255|WiD2|Wilkes sandy loam, 10 to 15 percent slopes, eroded|75|6e|0.0000|124994
GA255|WkB|Worsham sandy loam, 2 to 6 percent slopes|205|4w|0.0000|124995
GA259|16A1|Kolomoki fine sandy loam, 0 to 2 percent slopes, rarely flooded|0|1|0.0000|1715430
GA259|38B1|Blanton loamy sand, 0 to 5 percent slopes||3s|0.1340|1856558
GA259|38C1|Blanton loamy sand, 5 to 8 percent slopes||4s|0.0000|1856559
GA259|52C3|Arents reclaimed land, 0 to 8 percent slopes|||99.0000|1910297
GA259|55D2|Cowarts-Maubila-Ailey complex, 5 to 15 percent slopes||7e|0.0000|1910298
GA259|55E2|Nankin-Cowarts-Maubila complex, 15 to 45 percent slopes||7e|0.0000|1856568
GA259|70A1|Kinston and Bibb soils, 0 to 1 percent slopes, frequently flooded|0|6w|0.0000|1715419
GA259|479F3|Gullied land-Nankin-Ailey complex, 15 to 90 percent slopes, severely eroded||7e|5E-06|1910299
GA259|702A1|Ocilla loamy sand, 0 to 2 percent slopes||3w|0.2570|1856557
GA259|712B2|Nankin-Cowarts complex, 2 to 5 percent slopes||2e|0.1340|1856560
GA259|712D2|Nankin-Cowarts complex, 5 to 15 percent slopes||4e|0.0000|1856561
GA259|712E2|Nankin-Cowarts complex, 15 to 35 percent slopes||6e|0.0000|1856562
GA259|715C1|Lakeland sand, 0 to 8 percent slopes|0|4s|0.0000|1856556
GA259|715D1|Lakeland sand, 8 to 15 percent slopes|0|7s|0.0000|1715394
GA259|716A1|Faceville sandy loam, 0 to 2 percent slopes|0|1|0.1340|1715395
GA259|716B2|Faceville sandy loam, 2 to 5 percent slopes|0|2e|0.0000|1715396
GA259|716C2|Faceville sandy loam, 5 to 8 percent slopes, eroded|0|3e|0.0000|1715397
GA259|718A1|Goldsboro loamy sand, 0 to 2 percent slopes|0|2w|0.1340|1715425
GA259|719A1|Grady clay loam, ponded|0|5w|0.0000|1715399
GA259|721A1|Greenville sandy clay loam, 0 to 2 percent slopes|0|1|0.5050|1715400
GA259|721B2|Greenville sandy clay loam, 2 to 5 percent slopes|0|2e|0.0000|1715401
GA259|721C2|Greenville sandy clay loam, 5 to 8 percent slopes|0|3e|0.0000|1715402
GA259|730B1|Troup loamy sand, 0 to 5 percent slopes|0|3s|0.0100|1856554
GA259|730D1|Troup loamy sand, 5 to 15 percent slopes|0|6s|0.0000|1856553
GA259|736B1|Bonneau loamy sand, 0 to 5 percent slopes|0|2s|0.0100|1715404
GA259|736C1|Bonneau loamy sand, 5 to 8 percent slopes|0|3s|0.0000|1715405
GA259|738A1|Chastain loam, 0 to 2 percent slopes, occasionally flooded|0|6w|0.0000|2409120
GA259|745A1|Rains sandy loam, 0 to 2 percent slopes, occasionally flooded|0|5w|0.0000|1856567
GA259|746A1|Norfolk loamy sand, 0 to 2 percent slopes|0|1|0.1340|1715407
GA259|746B1|Norfolk loamy sand, 2 to 5 percent slopes|0|2e|0.0000|1715408
GA259|749A1|Orangeburg loamy sand, 0 to 2 percent slopes|0|1|0.1340|1715409
GA259|749B2|Orangeburg loamy sand, 2 to 5 percent slopes|0|2e|0.0000|1715410
GA259|749C2|Orangeburg sandy loam, 5 to 8 percent slopes, eroded|0|3e|0.0000|1715411
GA259|749D2|Orangeburg sandy loam, 8 to 15 percent slopes, eroded|0|4e|0.0000|1715413
GA259|754B1|Lucy loamy sand, 0 to 5 percent slopes|0|2s|0.0100|1715414
GA259|754C1|Lucy loamy sand, 5 to 8 percent slopes|0|3s|0.0000|1715415
GA259|754D1|Lucy loamy sand, 8 to 15 percent slopes|0|4s|0.0000|1715416
GA259|763A1|Wahee fine sandy loam, 0 to 2 percent slopes, rarely flooded|0|3w|0.0000|1715417
GA259|768A1|Ochlockonee, Iuka, and Bibb soils, 0 to 5 percent slopes, frequently flooded|0|6w|0.0000|1715418
GA259|772A1|Red Bay loamy sand, 0 to 2 percent slopes|0|1|0.1340|1715420
GA259|772B2|Red Bay loamy sand, 2 to 5 percent slopes|0|2e|0.0000|1715421
GA259|772C2|Red Bay sandy loam, 5 to 8 percent slopes, eroded|0|3e|0.0000|1715422
GA259|772D2|Red Bay sandy loam, 8 to 15 percent slopes, eroded|0|4e|0.0000|1715424
GA259|821B1|Ailey loamy sand, 2 to 5 percent slopes||3s|0.0000|1910302
GA259|821C1|Ailey loamy sand, 5 to 8 percent slopes||4s|0.0000|1856564
GA259|821E2|Ailey-Cowarts complex, 8 to 25 percent slopes||6e|0.0000|2425325
GA259|822C1|Cowarts loamy sand, 5 to 8 percent slopes|0|3e|0.0000|1715427
GA259|823B1|Benevolence loamy sand, 0 to 5 percent slopes||2e|0.0100|1856565
GA259|823C1|Benevolence loamy sand, 5 to 8 percent slopes||3e|0.0000|2425313
GA259|AeB|Ailey loamy sand, 2 to 5 percent slopes|195|3s|0.0000|2425319
GA259|AeC|Ailey loamy sand, 5 to 8 percent slopes|1280|4s|0.0000|2425321
GA259|AoE|Ailey-Cowarts complex, 8 to 25 percent slopes|10045|6e|0.0000|2425323
GA259|ArC|Arents reclaimed land, 0 to 8 percent slopes|1300|6e|99.0000|2425327
GA259|BeB|Benevolence loamy sand, 0 to 5 percent slopes|1475|2e|0.0100|2425317
GA259|BeC|Benevolence loamy sand, 5 to 8 percent slopes|280|3e|0.0000|2425315
GA259|BnB|Blanton loamy sand, 0 to 5 percent slopes|2680|3s|0.1340|2425329
GA259|BnC|Blanton loamy sand, 5 to 8 percent slopes|2305|4s|0.0000|2425331
GA259|BoB|Bonneau loamy sand, 0 to 5 percent slopes|6455|2s|0.1340|2425335
GA259|BoB|Bonneau loamy sand, 0 to 5 percent slopes|6455|2s|0.0100|2882534
GA259|BoC|Bonneau loamy sand, 5 to 8 percent slopes|1925|3s|0.0000|2425337
GA259|BoC|Bonneau loamy sand, 5 to 8 percent slopes|1925|3s|0.0000|2965231
GA259|ChA|Chastain loam, 0 to 2 percent slopes, occasionally flooded|825|6w|0.0000|2425339
GA259|CoC|Cowarts loamy sand, 5 to 8 percent slopes|10300|3e|0.0000|2425341
GA259|CyD|Cowarts-Maubila-Ailey complex, 5 to 15 percent slopes|885|7e|0.0000|2425343
GA259|FeA|Faceville sandy loam, 0 to 2 percent slopes|525|1|0.1340|2425355
GA259|FeB|Faceville sandy loam, 2 to 5 percent slopes|2600|2e|0.0000|2425357
GA259|FeB|Faceville sandy loam, 2 to 5 percent slopes|2600|2e|0.0000|3116074
GA259|FeC|Faceville sandy loam, 5 to 8 percent slopes|760|3e|0.0000|2425359
GA259|GoA|Goldsboro loamy sand, 0 to 2 percent slopes|2490|2w|0.2570|2425361
GA259|GoA|Goldsboro loamy sand, 0 to 2 percent slopes|2490|2w|0.1340|2965241
GA259|GrA|Grady clay loam, ponded|355|5w|0.0000|2425363
GA259|GsA|Greenville sandy clay loam, 0 to 2 percent slopes|755|1|0.5050|2425347
GA259|GsB|Greenville sandy clay loam, 2 to 5 percent slopes|6885|2e|0.0000|2425349
GA259|GsB|Greenville sandy clay loam, 2 to 5 percent slopes|6885|2e|0.0000|3116058
GA259|GsC|Greenville sandy clay loam, 5 to 8 percent slopes|3580|3e|0.0000|2425351
GA259|GuF3|Gullied land-Nankin-Ailey complex, 15 to 90 percent slopes, severely eroded|2650|7e|5E-06|2425365
GA259|KBA|Kinston and Bibb soils, 0 to 2 percent slopes, frequently flooded|19835|6w|0.0000|2425367
GA259|KBA|Kinston and Bibb soils, 0 to 1 percent slopes, frequently flooded|19835|6w|0.0000|2880076
GA259|KoA|Kolomoki fine sandy loam, 0 to 2 percent slopes, rarely flooded|2310|1|0.0000|2425310
GA259|LkC|Lakeland sand, 0 to 8 percent slopes|1110|4s|0.0000|2425369
GA259|LkD|Lakeland sand, 8 to 15 percent slopes|245|7s|0.0000|2425371
GA259|LmB|Lucy loamy sand, 0 to 5 percent slopes|5840|2s|0.0100|2425373
GA259|LmB|Lucy loamy sand, 0 to 5 percent slopes|5840|2s|0.0100|2842530
GA259|LmC|Lucy loamy sand, 5 to 8 percent slopes|3615|3s|0.0000|2425375
GA259|LmC|Lucy loamy sand, 5 to 8 percent slopes|3615|3s|0.0000|2842595
GA259|LmD|Lucy loamy sand, 8 to 15 percent slopes|640|4s|0.0000|2425378
GA259|NcB|Nankin-Cowarts complex, 2 to 5 percent slopes|900|2e|0.1340|2425380
GA259|NcD|Nankin-Cowarts complex, 5 to 15 percent slopes|31710|4e|0.0000|2425382
GA259|NcF|Nankin-Cowarts complex, 15 to 35 percent slopes|72200|6e|0.0000|2425385
GA259|NcF|Nankin-Cowarts complex, 15 to 35 percent slopes|72200|6e|0.0000|2882580
GA259|NmF|Nankin-Cowarts-Maubila complex, 15 to 45 percent slopes|22215|7e|0.0000|2425387
GA259|NmF|Nankin-Cowarts-Maubila complex, 15 to 45 percent slopes|22215|7e|0.0000|2879936
GA259|NoA|Norfolk loamy sand, 0 to 2 percent slopes|985|1|0.1340|2425391
GA259|NoA|Norfolk loamy sand, 0 to 2 percent slopes|985|1|0.1340|2882363
GA259|NoB|Norfolk loamy sand, 2 to 5 percent slopes|1225|2e|0.1340|2425393
GA259|NoB|Norfolk loamy sand, 2 to 5 percent slopes|1225|2e|0.0000|2879876
GA259|OBB|Ochlockonee, Iuka, and Bibb soils, 0 to 5 percent slopes, frequently flooded|6330|6w|0.0000|2425397
GA259|OcA|Ocilla loamy sand, 0 to 2 percent slopes|530|3w|0.2570|2425399
GA259|OeA|Orangeburg loamy sand, 0 to 2 percent slopes|4535|1|0.1340|2425401
GA259|OeA|Orangeburg loamy sand, 0 to 2 percent slopes|4535|1|0.1340|2882597
GA259|OeB|Orangeburg loamy sand, 2 to 5 percent slopes|17935|2e|0.1340|2425403
GA259|OeB|Orangeburg loamy sand, 2 to 5 percent slopes|17935|2e|0.0000|2734461
GA259|OgC2|Orangeburg sandy loam, 5 to 8 percent slopes, eroded|9865|3e|0.0000|2425405
GA259|OgD2|Orangeburg sandy loam, 8 to 15 percent slopes, eroded|645|4e|0.0000|2425407
GA259|Pt|Pits|20||99.0000|1856548
GA259|RaA|Rains sandy loam, 0 to 2 percent slopes, occasionally flooded|415|5w|0.0000|2425409
GA259|ReA|Red Bay loamy sand, 0 to 2 percent slopes|645|1|0.1340|2425411
GA259|ReA|Red Bay loamy sand, 0 to 2 percent slopes|645|1|0.1340|2965257
GA259|ReB|Red Bay loamy sand, 2 to 5 percent slopes|4110|2e|0.0000|2425413
GA259|ReB|Red Bay loamy sand, 2 to 5 percent slopes|4110|2e|0.0000|2882275
GA259|RsC2|Red Bay sandy loam, 5 to 8 percent slopes, eroded|2230|3e|0.0000|2425417
GA259|RsD2|Red Bay sandy loam, 8 to 15 percent slopes, eroded|125|4e|0.0000|2425419
GA259|TrB|Troup loamy sand, 0 to 5 percent slopes|12525|3s|0.4550|2425421
GA259|TrB|Troup loamy sand, 0 to 5 percent slopes|12525|3s|0.0100|2882601
GA259|TrD|Troup loamy sand, 5 to 15 percent slopes|7800|6s|0.0000|2425423
GA259|W|Water|3320||50.0000|1856547
GA259|WhA|Wahee fine sandy loam, 0 to 2 percent slopes, rarely flooded|2090|3w|0.0000|2428117
GA277|Ah|Alapaha loamy sand, 0 to 2 percent slopes, occasionally flooded|26907|5w|0.0000|324922
GA277|Ah|Alapaha loamy sand|26907|5w|0.0000|2964630
GA277|An|Alapaha-Urban land complex, 0 to 2 percent slopes, occasionally flooded|788||4E-06|324923
GA277|An|Alapaha-Urban land complex|788||4E-06|3049057
GA277|AoA|Albany sand, 0 to 2 percent slopes|500|3w|0.5050|324924
GA277|AoA|Albany sand|500|3w|0.2570|3000869
GA277|ArA|Ardilla loamy sand, 0 to 2 percent slopes|1874|2w|0.0100|324925
GA277|ArA|Ardilla loamy sand|1874|2w|0.0100|3000879
GA277|CaB2|Carnegie sandy loam, 3 to 5 percent slopes, moderately eroded|1883|3e|0.0000|324926
GA277|CaB2|Carnegie sandy loam, 3 to 5 percent slopes, eroded|1883|2e|0.0000|2893864
GA277|CaC2|Carnegie sandy loam, 5 to 8 percent slopes, moderately eroded|2914|4e|0.0000|324927
GA277|CaC2|Carnegie sandy loam, 5 to 8 percent slopes, eroded|2914|3e|0.0000|2842557
GA277|Cn|Clarendon loamy sand|2625|2w|0.3810|324928
GA277|CoB|Cowarts loamy sand, 2 to 5 percent slopes|4773|2e|0.1340|324929
GA277|CoB|Cowarts loamy sand, 2 to 5 percent slopes|4773|2e|0.0000|2882541
GA277|CrC2|Cowarts sandy loam, 5 to 8 percent slopes, moderately eroded|3359|4e|0.0000|324930
GA277|CrC2|Cowarts sandy loam, 5 to 8 percent slopes, eroded|3359|3e|0.0000|2893938
GA277|DoA|Dothan loamy sand, 0 to 2 percent slopes|1264|2e|0.0100|324931
GA277|DoA|Dothan loamy sand, 0 to 2 percent slopes|1264|1|0.0100|2734529
GA277|DoB|Dothan loamy sand, 2 to 5 percent slopes|11851|2e|0.0100|324932
GA277|DoB|Dothan loamy sand, 2 to 5 percent slopes|11851|2e|0.0000|2734336
GA277|EuB|Esto sandy loam, 2 to 5 percent slopes|656|3e|0.0000|324933
GA277|EuB|Esto sandy loam, 2 to 5 percent slopes|656|3e|0.0000|3000928
GA277|EuC|Esto sandy loam, 5 to 8 percent slopes|385|4e|0.0000|324934
GA277|FsB|Fuquay loamy sand, 0 to 5 percent slopes|10660|2s|0.0100|324935
GA277|FsB|Fuquay loamy sand, 0 to 5 percent slopes|10660|2s|0.1340|2880012
GA277|Gr|Grady sandy loam, 0 to 2 percent slopes, frequently ponded|496|5w|0.0000|324936
GA277|Gr|Grady sandy loam|496|5w|0.0000|3000914
GA277|KeC|Kershaw coarse sand, 2 to 8 percent slopes|308|7s|0.0000|324938
GA277|KO|Kinston and Osier fine sandy loams|14683|5w|0.0000|324937
GA277|LaB|Lakeland sand, 0 to 5 percent slopes|2604|3s|0.0100|324939
GA277|LaB|Lakeland sand, 0 to 5 percent slopes|2604|4s|0.0100|2734482
GA277|LaC|Lakeland sand, 5 to 8 percent slopes|569|4s|0.0000|324940
GA277|LaC|Lakeland sand, 5 to 8 percent slopes|569|6s|0.0000|2941715
GA277|Le|Leefield loamy sand, 0 to 2 percent slopes|2719|2w|0.0100|324941
GA277|Le|Leefield loamy sand|2719|2w|0.2570|3000881
GA277|Mn|Mascotte sand|126|3w|0.0000|324942
GA277|Oc|Ocilla loamy sand, 0 to 2 percent slopes|6560|3w|0.4550|324943
GA277|Oc|Ocilla loamy sand|6560|3w|0.2570|3000805
GA277|Of|Ocilla loamy sand, occasionally flooded|720|4w|0.0000|324944
GA277|OnA|Ocilla-Urban land complex|509||0.1542|324945
GA277|Os|Olustee sand|523|3w|0.0000|324946
GA277|Pe|Pelham loamy sand|5892|5w|0.0000|324947
GA277|Ra|Rains loamy fine sand|1772|3w|0.0000|324948
GA277|Se|Stilson loamy sand, 0 to 2 percent slopes|4375|2w|0.0100|324949
GA277|Se|Stilson loamy sand|4375|2w|0.0100|3000796
GA277|StD2|Sunsweet gravelly sandy loam, 5 to 12 percent slopes, eroded|372|6e|0.0000|324950
GA277|SuB|Susquehanna sandy loam, 2 to 5 percent slopes|119|4e|0.0000|324951
GA277|TfA|Tifton loamy sand, 0 to 2 percent slopes|2174|1|0.0100|324952
GA277|TfA|Tifton loamy sand, 0 to 2 percent slopes|2174|1|0.0100|2734596
GA277|TfB|Tifton loamy sand, 2 to 5 percent slopes|49304|2e|0.0100|324953
GA277|TfB|Tifton loamy sand, 2 to 5 percent slopes|49304|2e|0.0000|2734367
GA277|TsC2|Tifton sandy loam, 5 to 8 percent slopes, eroded|3311|3e|0.0000|324954
GA277|TsC2|Tifton sandy loam, 5 to 8 percent slopes, eroded|3311|3e|0.0000|2842573
GA277|TuB|Tifton-Urban land complex, 0 to 5 percent slopes|4325||0.0060|324955
GA277|TuB|Tifton-Urban land complex, 0 to 5 percent slopes|4325||0.0060|3000785
GA277|W|Water|100||50.0000|324956
GA283|Acn|Alluvial land|20505|5w|0.0000|324957
GA283|BqB|Boswell sandy loam, 2 to 5 percent slopes|40|3e|0.0000|324958
GA283|BqB2|Boswell sandy loam, 2 to 5 percent slopes, eroded|65|4e|0.0000|324959
GA283|BqC2|Boswell sandy loam, 5 to 8 percent slopes, eroded|75|6e|0.0000|324960
GA283|Csl|Chewacla silt loam|1465|4w|0.0000|324961
GA283|GAB|Gilead, Lakeland, and Cuthbert sands, 2 to 5 percent slopes|2205|3e|0.0000|324962
GA283|GAB2|Gilead, Lakeland, and Cuthbert sands, 2 to 5 percent slopes, eroded|2235|4e|0.0000|324963
GA283|GAC|Gilead, Lakeland, and Cuthbert sands, 5 to 8 percent slopes|2520|4e|0.0000|324964
GA283|GAC2|Gilead, Lakeland, and Cuthbert sands, 5 to 8 percent slopes, eroded|3170|6e|0.0000|324965
GA283|GAD2|Gilead, Lakeland, and Cuthbert sands, 8 to 12 percent slopes, eroded|870|6e|0.0000|324966
GA283|GBB|Gilead, Lakeland, and Cuthbert coarse sands, 2 to 5 percent slopes|1360|3e|0.0000|324967
GA283|GBC|Gilead, Lakeland, and Cuthbert coarse sands, 5 to 8 percent slopes|780|4e|0.0000|324968
GA283|GnB|Goldsboro loamy sand, thick surface, 2 to 5 percent slopes|295|2w|0.0100|324969
GA283|Izs|Izagora soils|605|2w|0.0000|324970
GA283|KgA|Klej loamy fine sand, 0 to 2 percent slopes|185|3w|0.2570|324971
GA283|Lea|Leaf fine sandy loam|1810|4w|0.0000|324972
GA283|LoB|Lakeland loamy sand, shallow, 2 to 5 percent slopes|2925|2s|0.0000|324973
GA283|LpB|Lakeland sand, 0 to 5 percent slopes|16790|3s|0.0100|324974
GA283|LpC|Lakeland sand, 5 to 8 percent slopes|2750|4s|0.0000|324975
GA283|LpD|Lakeland sand, 8 to 12 percent slopes|560|6s|0.0000|324976
GA283|LwB|Lakeland coarse sand, deep, 2 to 5 percent slopes|225|7s|0.0000|324977
GA283|LwD|Lakeland coarse sand, deep, 5 to 12 percent slopes|335|7s|0.0000|324978
GA283|LzA|Lynchburg loamy sand, thick surface, 0 to 2 percent slopes|140|2w|0.2570|324979
GA283|LzB|Lynchburg loamy sand, thick surface, 2 to 5 percent slopes|205|2w|0.0000|324980
GA283|Mya|Myatt sandy loam|1840|4w|0.0000|324981
GA283|NfA|Norfolk loamy sand, thick surface, 0 to 2 percent slopes|1385|2s|0.1340|324982
GA283|NfB|Norfolk loamy sand, thick surface, 2 to 5 percent slopes|15945|2s|0.0000|324983
GA283|NfC|Norfolk loamy sand, thick surface, 5 to 8 percent slopes|565|3s|0.0000|324984
GA283|NhA|Norfolk loamy sand, 0 to 2 percent slopes|410|1|0.0100|324985
GA283|NhB|Norfolk loamy sand, 2 to 5 percent slopes|6260|2e|0.0000|324986
GA283|NhB2|Norfolk loamy sand, 2 to 5 percent slopes, eroded|3575|3e|0.0000|324987
GA283|NhC2|Norfolk loamy sand, 5 to 8 percent slopes, eroded|495|4e|0.0000|324988
GA283|Pb|Pits|185||99.0000|2109227
GA283|PeA|Plummer sand, 0 to 2 percent slopes|4550|4w|0.0000|324989
GA283|PeB|Plummer sand, 2 to 5 percent slopes|1380|4w|0.0000|324990
GA283|ReB|Rains sandy loam, thick surface, 2 to 5 percent slopes|2115|5w|0.0000|324991
GA283|ShD2|Sunsweet sandy loam, 5 to 12 percent slopes, eroded|395|6e|0.0000|324992
GA283|SiB|Susquehanna sandy loam, 2 to 5 percent slopes|620|4e|0.0000|324993
GA283|SiB2|Susquehanna sandy loam, 2 to 5 percent slopes, eroded|80|4e|0.0000|324994
GA283|SiC|Susquehanna sandy loam, 5 to 8 percent slopes|335|6e|0.0000|324995
GA283|SiC2|Susquehanna sandy loam, 5 to 8 percent slopes, eroded|530|6e|0.0000|324996
GA283|SkE|Sandy and clayey land|940|4e|0.0000|324997
GA283|SlB|Sawyer, Norfolk, and Cuthbert loamy sands, 2 to 5 percent slopes|1900|3e|0.0000|324998
GA283|SlB2|Sawyer, Norfolk, and Cuthbert loamy sands, 2 to 5 percent slopes, eroded|765|6e|0.0000|324999
GA283|SlC|Sawyer, Norfolk, and Cuthbert loamy sands, 5 to 8 percent slopes|475|4e|0.0000|325000
GA283|SlC2|Sawyer, Norfolk, and Cuthbert loamy sands, 5 to 8 percent slopes, eroded|780|6e|0.0000|325001
GA283|Swa|Swamp|4345|5w|0.0000|325002
GA283|TqA|Tifton loamy sand, 0 to 2 percent slopes|265|1|0.0100|325003
GA283|TqA|Tifton loamy sand, 0 to 2 percent slopes|265|1|0.0100|2734597
GA283|TqB|Tifton loamy sand, 2 to 5 percent slopes|5440|2e|0.0100|325004
GA283|TqB|Tifton loamy sand, 2 to 5 percent slopes|5440|2e|0.0000|2734368
GA283|TqB2|Tifton loamy sand, 2 to 5 percent slopes, moderately eroded|6430|2e|0.0100|325005
GA283|TqB2|Tifton loamy sand, 2 to 5 percent slopes, eroded|6430|2e|0.0000|3000774
GA283|TqC2|Tifton loamy sand, 5 to 8 percent slopes, moderately eroded|1310|3e|0.0000|325006
GA283|TqC2|Tifton loamy sand, 5 to 8 percent slopes, eroded|1310|3e|0.0000|3000777
GA283|TrB|Tifton loamy sand, thick surface, 2 to 5 percent slopes|815|2s|0.0000|325007
GA283|TsB2|Tifton sandy loam, thin solum, 2 to 5 percent slopes, eroded|410|3e|0.0000|325008
GA283|TsC2|Tifton sandy loam, thin solum, 5 to 8 percent slopes, eroded|705|4e|0.0000|325009
GA283|W|Water|2140||50.0000|2109228
GA283|Waf|Wahee fine sandy loam|100|2w|0.0000|325010
GA289|ArB|Americus loamy sand, 2 to 5 percent slopes|225|3s|0.0000|325011
GA289|BuB2|Binnsville clay, 2 to 8 percent slopes, eroded|250|6e|0.0000|325012
GA289|Csl|Chewacla silt loam|13455|4w|0.0000|325013
GA289|ErB|Eustis sand, 2 to 5 percent slopes|5100|3s|0.0000|325014
GA289|ErC|Eustis sand, 5 to 8 percent slopes|3365|4s|0.0000|325015
GA289|ErD|Eustis sand, 8 to 12 percent slopes|2375|6s|0.0000|325016
GA289|EsB|Eustis loamy sand, shallow, 0 to 5 percent slopes|2225|3s|0.2500|325017
GA289|EsC|Eustis loamy sand, shallow, 5 to 8 percent slopes|860|4s|0.0000|325018
GA289|Eus|Eustis sand, terrace|750|3s|0.2500|325019
GA289|FoB2|Faceville fine sandy loam, 2 to 5 percent slopes, eroded|755|3e|0.0000|325020
GA289|FoC2|Faceville fine sandy loam, 5 to 8 percent slopes, eroded|125|3e|0.0000|325021
GA289|GoA|Greenville sandy loam, 0 to 2 percent slopes|690|1|0.0100|325022
GA289|GoB|Greenville sandy loam, 2 to 5 percent slopes|645|2e|0.0000|325023
GA289|GoB2|Greenville sandy loam, 2 to 5 percent slopes, eroded|2390|2e|0.0000|325024
GA289|GoC2|Greenville sandy loam, 5 to 8 percent slopes, eroded|1430|3e|0.0000|325025
GA289|GoD2|Greenville sandy loam, 8 to 12 percent slopes, eroded|295|4e|0.0000|325026
GA289|GpD3|Greenville clay loam, 8 to 12 percent slopes, severely eroded|1945|6e|0.0000|325027
GA289|GpE3|Greenville clay loam, 12 to 17 percent slopes, severely eroded|2355|6e|0.0000|325028
GA289|GpF3|Greenville clay loam, 17 to 30 percent slopes, severely eroded|1580|7e|0.0000|325029
GA289|Gra|Grady sandy loam, 0 to 2 percent slopes, frequently ponded|685|5w|0.0000|325030
GA289|Gra|Grady sandy loam|685|5w|0.0000|3000915
GA289|Gul|Gullied land|185||99.0000|325031
GA289|Iza|Izagora sandy loam|800|2w|0.1340|325032
GA289|Lak|Lakeland sand, terrace|1580|3s|0.0100|325033
GA289|Lcm|Local alluvial land|6065|2w|0.0000|325034
GA289|Lcn|Local alluvial land, wet|2525|5w|0.0000|325035
GA289|LoB|Lakeland loamy sands, shallow, 2 to 5 percent slopes|1250|2s|0.0000|325036
GA289|LoC|Lakeland loamy sands, shallow, 5 to 8 percent slopes|405|3s|0.0000|325037
