STATE,STATION_NA,ELEVATION_,AVG_LENGTH_28,AVG_LENGTH_32,ANN_GDD50,Estimated_GDD,ANN_TNORM_,C_Degrees,marine_32,Marine_32_b,mcc_ratio_32,exponent_gdd_32,exponent_32xmarine32,gdd_calc,gdd_calc*marine32,mcc_ratio_28,exponent gdd_28,exponent28*marine28,marine_32_b*gdd_calc
IN,GARRETT 1 S,870,186,159,2948,2892.966829,49.7,9.833333333,1,1,16.16949153,1.38454565,1.38454565,0.621562105,0.621562105,18.91525424,1.467379165,1.467379165,0.621562105
MI,GULL LAKE BIOL STA,910,188,159,3028,2892.966829,49.7,9.833333333,1,1,16.16949153,1.38454565,1.38454565,0.621562105,0.621562105,19.11864407,1.473708583,1.473708583,0.621562105
WV,RICHWOOD 1 SSE,3090,188,159,2516,2892.966829,49.7,9.833333333,1,1,16.16949153,1.38454565,1.38454565,0.621562105,0.621562105,19.11864407,1.473708583,1.473708583,0.621562105
OR,IDLEYLD PARK 4 NE,1080,224,138,2117,2893.613998,52,11.11111111,1,1,12.42,1.49532892,1.49532892,0.621759292,0.621759292,20.16,1.799347733,1.799347733,0.621759292
ID,ARROWROCK DAM,3275,194,158,2685,2893.650106,49.8,9.888888889,1,1,15.97752809,1.38937469,1.38937469,0.621770294,0.621770294,19.61797753,1.501295359,1.501295359,0.621770294
NE,CANADAY STEAM PLANT,2362,177,158,3081,2893.650106,49.8,9.888888889,1,1,15.97752809,1.38937469,1.38937469,0.621770294,0.621770294,17.8988764,1.447362762,1.447362762,0.621770294
SD,INTERIOR 3 NE,2440,173,151,3361,2893.934048,50.5,10.27777778,1,1,14.69189189,1.422422731,1.422422731,0.621856809,0.621856809,16.83243243,1.49138782,1.49138782,0.621856809
PA,BAKERSTOWN 3 WNW,1230,186,156,2769,2894.536751,50,10,1,1,15.6,1.398951382,1.398951382,0.622040448,0.622040448,18.6,1.492249999,1.492249999,0.622040448
OR,MALHEUR BRANCH EXP STN,2260,190,153,2880,2894.660527,50.3,10.16666667,1,1,15.04918033,1.41311436,1.41311436,0.622078162,0.622078162,18.68852459,1.530237007,1.530237007,0.622078162
PA,WAYNESBURG 1 E,940,180,154,2738,2894.780656,50.2,10.11111111,1,1,15.23076923,1.408420183,1.408420183,0.622114764,0.622114764,17.8021978,1.489473144,1.489473144,0.622114764
IN,TIPTON 5 SW,895,195,165,2848,2897.421931,49.2,9.555555556,1,1,17.26744186,1.36291965,1.36291965,0.62291954,0.62291954,20.40697674,1.453815245,1.453815245,0.62291954
NM,GILA HOT SPRINGS,5600,166,136,2523,2897.744011,52.3,11.27777778,1,1,12.0591133,1.511240245,1.511240245,0.623017675,0.623017675,14.71921182,1.612027611,1.612027611,0.623017675
OR,PILOT ROCK 1 SE,1720,178,145,2484,2898.489798,51.2,10.66666667,1,1,13.59375,1.457304786,1.457304786,0.623244911,0.623244911,16.6875,1.564563713,1.564563713,0.623244911
VA,WYTHEVILLE 1 S,2450,171,146,2704,2899.980109,51.1,10.61111111,1,1,13.7591623,1.452837904,1.452837904,0.623698997,0.623698997,16.11518325,1.533144066,1.533144066,0.623698997
IL,PERU,620,194,163,3151,2900.411048,49.4,9.666666667,1,1,16.86206897,1.372845897,1.372845897,0.623830301,0.623830301,20.06896552,1.467558384,1.467558384,0.623830301
OH,CENTERBURG 2 SE,1205,191,162,2842,2901.66914,49.5,9.722222222,1,1,16.66285714,1.377767571,1.377767571,0.624213632,0.624213632,19.64571429,1.466494004,1.466494004,0.624213632
AZ,WALNUT CREEK,5090,160,132,2802,2903.190303,52.9,11.61111111,1,1,11.36842105,1.54257124,1.54257124,0.624677119,0.624677119,13.77990431,1.638381107,1.638381107,0.624677119
NM,AZTEC RUINS NATL MNMNT,5643,160,132,3248,2903.190303,52.9,11.61111111,1,1,11.36842105,1.54257124,1.54257124,0.624677119,0.624677119,13.77990431,1.638381107,1.638381107,0.624677119
OH,BOWLING GREEN WWTP,675,192,168,2872,2903.826631,49,9.444444444,1,1,17.78823529,1.355796861,1.355796861,0.624871003,0.624871003,20.32941176,1.427663304,1.427663304,0.624871003
IL,GEBHARD WOODS STATE PARK,505,189,159,3179,2904.492066,49.8,9.888888889,1,1,16.07865169,1.392367941,1.392367941,0.625073756,0.625073756,19.11235955,1.485227497,1.485227497,0.625073756
OH,BARNESVILLE,1240,191,159,2772,2904.492066,49.8,9.888888889,1,1,16.07865169,1.392367941,1.392367941,0.625073756,0.625073756,19.31460674,1.491633902,1.491633902,0.625073756
CO,GREELEY UNC,4715,174,151,2918,2904.966124,50.6,10.33333333,1,1,14.61290323,1.430111502,1.430111502,0.625218197,0.625218197,16.83870968,1.502679771,1.502679771,0.625218197
IA,CLARINDA,980,190,167,3107,2905.810086,49.1,9.5,1,1,17.57894737,1.360840359,1.360840359,0.625475346,0.625475346,20,1.429893597,1.429893597,0.625475346
ID,GRAND VIEW 4 NW,2400,173,145,2906,2909.14339,51.3,10.72222222,1,1,13.52331606,1.464894915,1.464894915,0.626490978,0.626490978,16.13471503,1.555880267,1.555880267,0.626490978
IA,BEDFORD,1135,185,163,3218,2912.177778,49.5,9.722222222,1,1,16.76571429,1.380735816,1.380735816,0.627415533,0.627415533,19.02857143,1.447679747,1.447679747,0.627415533
NE,HOLDREGE,2320,189,162,3083,2913.37582,49.6,9.777777778,1,1,16.56818182,1.385640528,1.385640528,0.627780567,0.627780567,19.32954545,1.468539548,1.468539548,0.627780567
IN,WARSAW,810,193,169,2859,2913.809932,49,9.444444444,1,1,17.89411765,1.358717773,1.358717773,0.627912837,0.627912837,20.43529412,1.430739044,1.430739044,0.627912837
MI,ANN ARBOR UNIV OF MICH,900,194,169,2857,2913.809932,49,9.444444444,1,1,17.89411765,1.358717773,1.358717773,0.627912837,0.627912837,20.54117647,1.43382141,1.43382141,0.627912837
NY,YORKTOWN HEIGHTS 1 W,670,207,182,2751,2913.976182,49.8,9.888888889,1,0.9,18.40449438,1.463020985,1.316718887,0.697737214,0.697737214,20.93258427,1.543890022,1.543890022,0.627963492
CO,BOULDER,5484,171,149,2640,2914.370025,50.9,10.5,1,1,14.19047619,1.446936577,1.446936577,0.628083493,0.628083493,16.28571429,1.517090202,1.517090202,0.628083493
IA,CASTANA EXPERIMENT FARM,1450,183,161,3326,2914.415389,49.7,9.833333333,1,1,16.37288136,1.390517772,1.390517772,0.628097315,0.628097315,18.61016949,1.457935973,1.457935973,0.628097315
IN,PORTLAND 1 SW,910,188,161,2968,2914.415389,49.7,9.833333333,1,1,16.37288136,1.390517772,1.390517772,0.628097315,0.628097315,19.11864407,1.473708583,1.473708583,0.628097315
KS,GOODLAND RENNER AP,3645,178,151,3022,2915.9982,50.7,10.38888889,1,1,14.53475936,1.437800274,1.437800274,0.628579586,0.628579586,17.13368984,1.523819866,1.523819866,0.628579586
OH,NEW PHILADELPHIA,925,183,158,2820,2916.578759,50,10,1,1,15.8,1.404985642,1.404985642,0.628756477,0.628756477,18.3,1.482646752,1.482646752,0.628756477
CO,DENVER STAPELTON,5286,178,157,2769,2916.979966,50.1,10.05555556,1,1,15.61325967,1.409753961,1.409753961,0.628878722,0.628878722,17.70165746,1.47492725,1.47492725,0.628878722
IA,BEACONSFIELD,1200,190,166,3164,2919.58297,49.3,9.611111111,1,1,17.2716763,1.37379693,1.37379693,0.629671837,0.629671837,19.76878613,1.446617498,1.446617498,0.629671837
CO,JULESBURG,3469,168,145,3199,2919.796983,51.4,10.77777778,1,1,13.45360825,1.472485044,1.472485044,0.629737045,0.629737045,15.58762887,1.547203477,1.547203477,0.629737045
PA,KEGG,1280,170,145,2966,2919.796983,51.4,10.77777778,1,1,13.45360825,1.472485044,1.472485044,0.629737045,0.629737045,15.77319588,1.55387721,1.55387721,0.629737045
OH,ATHENS 2 N,650,176,146,3020,2921.414456,51.3,10.72222222,1,1,13.61658031,1.468050866,1.468050866,0.630229877,0.630229877,16.41450777,1.565957854,1.565957854,0.630229877
TN,MOUNTAIN CITY 2,2510,171,146,2716,2921.414456,51.3,10.72222222,1,1,13.61658031,1.468050866,1.468050866,0.630229877,0.630229877,15.94818653,1.549197931,1.549197931,0.630229877
PA,RAYSTOWN LAKE 2,840,194,164,2663,2922.648281,49.5,9.722222222,1,1,16.86857143,1.383710456,1.383710456,0.630605814,0.630605814,19.95428571,1.475992628,1.475992628,0.630605814
IA,CEDAR RAPIDS NO 1,850,190,163,3264,2923.944508,49.6,9.777777778,1,1,16.67045455,1.388625735,1.388625735,0.631000764,0.631000764,19.43181818,1.471703351,1.471703351,0.631000764
IN,KOKOMO 3 WSW,820,186,163,3012,2923.944508,49.6,9.777777778,1,1,16.67045455,1.388625735,1.388625735,0.631000764,0.631000764,19.02272727,1.459088888,1.459088888,0.631000764
OH,PANDORA,770,192,163,2958,2923.944508,49.6,9.777777778,1,1,16.67045455,1.388625735,1.388625735,0.631000764,0.631000764,19.63636364,1.47805142,1.47805142,0.631000764
OH,GREENVILLE WATER PLANT,1024,182,163,2918,2923.944508,49.6,9.777777778,1,1,16.67045455,1.388625735,1.388625735,0.631000764,0.631000764,18.61363636,1.446582547,1.446582547,0.631000764
UT,NEW HARMONY,5265,176,148,2775,2924.153963,51.1,10.61111111,1,1,13.94764398,1.459104598,1.459104598,0.631064583,0.631064583,16.58638743,1.549730311,1.549730311,0.631064583
OR,COQUILLE CITY,23,311,214,1662,2924.713331,52.1,11.16666667,0.71,0.71,19.1641791,1.769843401,1.256588815,0.889063407,0.631235019,27.85074627,2.180691161,0.894083376,0.631235019
WA,SAPPHO 8 E,760,254,186,1475,2925.746459,49.6,9.777777778,1,0.9,19.02272727,1.459088888,1.313179999,0.701722005,0.701722005,25.97727273,1.689027571,0.692501304,0.631549805
NE,BENKELMAN,3025,168,150,3179,2926.235387,50.9,10.5,1,1,14.28571429,1.450053839,1.450053839,0.631698777,0.631698777,16,1.507327098,1.507327098,0.631698777
OR,LEABURG 1 SW,675,288,207,2194,2926.683871,52.6,11.44444444,0.71,0.71,18.08737864,1.786749127,1.26859188,0.889909052,0.631835427,25.16504854,2.127006347,0.872072602,0.631835427
CO,SEDGWICK 5 S,3990,172,151,3077,2927.030276,50.8,10.44444444,1,1,14.45744681,1.445489045,1.445489045,0.631940974,0.631940974,16.46808511,1.512314377,1.512314377,0.631940974
NE,HAYES CENTER,3051,178,158,2987,2928.043085,50.1,10.05555556,1,1,15.71270718,1.412791117,1.412791117,0.632249569,0.632249569,17.70165746,1.47492725,1.47492725,0.632249569
PA,WASHINGTON 3 NE,1300,192,167,2715,2929.819561,49.3,9.611111111,1,1,17.37572254,1.376756621,1.376756621,0.632790847,0.632790847,19.97687861,1.452857362,1.452857362,0.632790847
WV,FRANKLIN 2 NE,1900,164,140,2869,2929.883461,52.1,11.16666667,1,1,12.53731343,1.509287791,1.509287791,0.632810317,0.632810317,14.68656716,1.589290295,1.589290295,0.632810317
OH,MARION 2 N,965,190,164,2891,2934.474842,49.6,9.777777778,1,1,16.77272727,1.391617373,1.391617373,0.634209276,0.634209276,19.43181818,1.471703351,1.471703351,0.634209276
MO,SPICKARD 7 W,875,189,163,3166,2935.711239,49.7,9.833333333,1,1,16.57627119,1.396515654,1.396515654,0.634585996,0.634585996,19.22033898,1.476883522,1.476883522,0.634585996
IL,CHICAGO OHARE INTL AP,658,197,170,2925,2935.935979,49.1,9.5,1,1,17.89473684,1.369654654,1.369654654,0.634654472,0.634654472,20.73684211,1.451597283,1.451597283,0.634654472
PA,ERIE AP,730,209,182,2813,2937.133218,50,10,1,0.9,18.2,1.479459424,1.331513481,0.705576958,0.705576958,20.9,1.567971367,1.567971367,0.635019262
CO,WALSENBURG,6150,165,144,2694,2939.193504,51.7,10.94444444,1,1,13.15736041,1.492040997,1.492040997,0.635647015,0.635647015,15.07614213,1.561018436,1.561018436,0.635647015
NM,WINSTON,6196,167,144,2548,2939.193504,51.7,10.94444444,1,1,13.15736041,1.492040997,1.492040997,0.635647015,0.635647015,15.25888325,1.567751759,1.567751759,0.635647015
NE,CLAY CENTER,1750,178,158,3274,2939.507412,50.2,10.11111111,1,1,15.62637363,1.420596593,1.420596593,0.63574266,0.63574266,17.6043956,1.483076019,1.483076019,0.63574266
IN,AUBURN 2 SSE,875,182,157,3061,2939.786374,50.3,10.16666667,1,1,15.44262295,1.425331353,1.425331353,0.635827658,0.635827658,17.90163934,1.504117081,1.504117081,0.635827658
IN,ROCHESTER,770,194,168,2967,2940.017689,49.3,9.611111111,1,1,17.47976879,1.379722688,1.379722688,0.635898138,0.635898138,20.1849711,1.459124141,1.459124141,0.635898138
OH,CALDWELL 6 NW,980,171,145,3042,2941.104168,51.6,10.88888889,1,1,13.31632653,1.487665302,1.487665302,0.63622918,0.63622918,15.70408163,1.573278728,1.573278728,0.63622918
CO,KIM 15 NNE,5150,171,147,2880,2944.42777,51.4,10.77777778,1,1,13.63917526,1.478836485,1.478836485,0.637241856,0.637241856,15.86597938,1.557224863,1.557224863,0.637241856
OR,THREE LYNX,1120,284,191,1731,2944.500472,49.4,9.666666667,0.41,0.9,19.75862069,1.458114039,1.312302635,0.708071119,0.290309159,29.37931034,1.781198353,0.730291325,0.637264007
KS,TRIBUNE 1 W,3636,168,148,3194,2945.841439,51.3,10.72222222,1,1,13.80310881,1.474383181,1.474383181,0.63767259,0.63767259,15.66839378,1.539228201,1.539228201,0.63767259
MI,SAGINAW CONSUMERS PWR CO,600,193,171,2884,2945.901038,49.1,9.5,1,1,18,1.372605421,1.372605421,0.637690749,0.637690749,20.31578947,1.439155156,1.439155156,0.637690749
IN,LA PORTE,810,212,187,3044,2946.208759,49.7,9.833333333,1,0.9,19.01694915,1.470540469,1.323486422,0.708649455,0.708649455,21.55932203,1.551825148,1.551825148,0.637784509
WV,FLAT TOP,3335,190,164,2551,2946.301404,49.7,9.833333333,1,1,16.6779661,1.39952429,1.39952429,0.637812737,0.637812737,19.3220339,1.480065302,1.480065302,0.637812737
PA,ALTOONA 3 W,1320,190,163,2730,2947.477969,49.8,9.888888889,1,1,16.48314607,1.404405573,1.404405573,0.638171228,0.638171228,19.21348315,1.488427253,1.488427253,0.638171228
NE,CAMBRIDGE,2260,171,151,3252,2949.094428,51,10.55555556,1,1,14.30526316,1.460866589,1.460866589,0.63866375,0.63866375,16.2,1.525117134,1.525117134,0.63866375
PA,UNIONTOWN 1 NE,956,178,151,2879,2949.094428,51,10.55555556,1,1,14.30526316,1.460866589,1.460866589,0.63866375,0.63866375,16.86315789,1.548266174,1.548266174,0.63866375
MI,DEARBORN,605,187,161,3017,2949.354633,50,10,1,1,16.1,1.414085869,1.414085869,0.638743032,0.638743032,18.7,1.495464884,1.495464884,0.638743032
IN,LAFAYETTE 8 S,733,184,159,3167,2950.593011,50.2,10.11111111,1,1,15.72527473,1.423657109,1.423657109,0.639120357,0.639120357,18.1978022,1.502350292,1.502350292,0.639120357
NE,WEEPING WATER,1100,180,158,3305,2950.971738,50.3,10.16666667,1,1,15.54098361,1.428402069,1.428402069,0.639235752,0.639235752,17.70491803,1.497657062,1.497657062,0.639235752
PA,FORD CITY 4 S DAM,930,179,158,2862,2950.971738,50.3,10.16666667,1,1,15.54098361,1.428402069,1.428402069,0.639235752,0.639235752,17.60655738,1.494437465,1.494437465,0.639235752
CO,EADS,4211,178,155,3077,2951.140895,50.6,10.33333333,1,1,15,1.442475443,1.442475443,0.639287293,0.639287293,17.22580645,1.515671097,1.515671097,0.639287293
IA,MOUNT AYR 4 SW,1240,187,167,3192,2953.829036,49.5,9.722222222,1,1,17.17714286,1.392672882,1.392672882,0.640106348,0.640106348,19.23428571,1.453924192,1.453924192,0.640106348
OR,SEASIDE,10,286,211,1733,2955.239846,52.6,11.44444444,0.71,0.71,18.4368932,1.802196356,1.279559413,0.902163678,0.640536211,24.99029126,2.117871087,1.270722652,0.640536211
UT,CUTLER DAM UTAH P&L CO,4290,202,166,2902,2955.419669,49.6,9.777777778,1,1,16.97727273,1.397619998,1.397619998,0.640591002,0.640591002,20.65909091,1.510204865,1.510204865,0.640591002
CA,RICHARDSON GR ST PK,500,318,272,3016,2957.408129,56.1,13.38888889,0.41,0.52,20.3153527,2.404166232,1.250166441,1.233070905,0.505559071,23.75103734,2.654346246,1.592607747,0.641196871
NM,CAPITAN,6465,169,149,2363,2957.996904,51.3,10.72222222,1,1,13.89637306,1.477559573,1.477559573,0.641376266,0.641376266,15.76165803,1.542544295,1.542544295,0.641376266
NY,WESTFIELD 2 SSE,707,208,187,2845,2958.034798,49.8,9.888888889,1,0.9,18.91011236,1.478848607,1.330963746,0.712653124,0.712653124,21.03370787,1.547216159,1.547216159,0.641387812
IA,NEWTON,960,194,170,3306,2960.297803,49.3,9.611111111,1,1,17.68786127,1.385674006,1.385674006,0.642077332,0.642077332,20.1849711,1.459124141,1.459124141,0.642077332
KS,NORTON DAM,2340,182,152,3315,2960.945149,51,10.55555556,1,1,14.4,1.464013861,1.464013861,0.642274573,0.642274573,17.24210526,1.561651614,1.561651614,0.642274573
IN,SPENCER,550,187,161,2944,2961.001047,50.1,10.05555556,1,1,16.01104972,1.421941902,1.421941902,0.642291605,0.642291605,18.59668508,1.503773022,1.503773022,0.642291605
OH,LONDON,1020,188,161,2964,2961.001047,50.1,10.05555556,1,1,16.01104972,1.421941902,1.421941902,0.642291605,0.642291605,18.6961326,1.507012732,1.507012732,0.642291605
ID,NAMPA SUGAR FACTORY,2470,189,155,2794,2962.421222,50.7,10.38888889,1,1,14.9197861,1.450230688,1.450230688,0.642724321,0.642724321,18.19251337,1.560323269,1.560323269,0.642724321
IN,PLYMOUTH POWER SUBSTN,785,186,155,3224,2962.421222,50.7,10.38888889,1,1,14.9197861,1.450230688,1.450230688,0.642724321,0.642724321,17.90374332,1.550281943,1.550281943,0.642724321
KS,MC DONALD,3364,180,156,3068,2962.587976,50.6,10.33333333,1,1,15.09677419,1.445583094,1.445583094,0.64277513,0.64277513,17.41935484,1.522208817,1.522208817,0.64277513
MI,GROSSE POINTE FARMS,613,202,184,2995,2966.749812,50.1,10.05555556,0.9,0.9,18.29834254,1.49409562,1.344686058,0.715603566,0.644043209,20.08839779,1.553108412,1.553108412,0.644043209
IN,WINAMAC 2 SSE,690,191,166,3063,2967.365235,49.7,9.833333333,1,1,16.88135593,1.405561021,1.405561021,0.644230724,0.644230724,19.42372881,1.483253936,1.483253936,0.644230724
IA,CLINTON NO 1,585,190,165,3257,2968.738975,49.8,9.888888889,1,1,16.68539326,1.410463359,1.410463359,0.644649292,0.644649292,19.21348315,1.488427253,1.488427253,0.644649292
KS,OBERLIN,2605,172,149,3336,2968.903624,51.4,10.77777778,1,1,13.82474227,1.485215322,1.485215322,0.644699459,0.644699459,15.95876289,1.560579729,1.560579729,0.644699459
WA,BUCKLEY 1 NE,685,245,183,1708,2969.378718,50.2,10.11111111,0.9,0.9,18.0989011,1.499120605,1.349208545,0.716493574,0.644844216,24.23076923,1.713104158,1.027862495,0.644844216
NE,GRAND ISLAND CTR NE AP,1840,184,164,3237,2969.954527,49.9,9.944444444,1,1,16.49162011,1.415338123,1.415338123,0.645019661,0.645019661,18.5027933,1.477586276,1.477586276,0.645019661
OH,BELLEFONTAINE,1185,194,164,2982,2969.954527,49.9,9.944444444,1,1,16.49162011,1.415338123,1.415338123,0.645019661,0.645019661,19.50837989,1.509729602,1.509729602,0.645019661
IL,WATSEKA 2 NW,620,182,163,3159,2971.011429,50,10,1,1,16.3,1.420185411,1.420185411,0.645341691,0.645341691,18.2,1.479459424,1.479459424,0.645341691
NE,FREMONT,1180,184,163,3362,2971.011429,50,10,1,1,16.3,1.420185411,1.420185411,0.645341691,0.645341691,18.4,1.485840948,1.485840948,0.645341691
OH,NEWARK WATER WORKS,835,193,162,2912,2971.909224,50.1,10.05555556,1,1,16.11049724,1.425005316,1.425005316,0.645615242,0.645615242,19.19337017,1.523316276,1.523316276,0.645615242
MT,YELLOWTAIL DAM,3305,183,152,3113,2972.039598,51.1,10.61111111,1,1,14.32460733,1.471719197,1.471719197,0.645654966,0.645654966,17.2460733,1.573252943,1.573252943,0.645654966
WA,TACOMA 1,25,278,212,2126,2972.521066,52.7,11.5,0.71,0.71,18.43478261,1.814846359,1.288540915,0.909579811,0.645801666,24.17391304,2.091826156,1.255095693,0.645801666
IL,WHEATON 3 SE,680,180,154,3323,2973.310681,50.9,10.5,1,1,14.66666667,1.46259019,1.46259019,0.646042255,0.646042255,17.14285714,1.546760572,1.546760572,0.646042255
IN,HUNTINGTON,725,189,159,3166,2973.643484,50.4,10.22222222,1,1,15.55434783,1.439301692,1.439301692,0.646143657,0.646143657,18.48913043,1.535291345,1.535291345,0.646143657
NE,SAINT PAUL 4 N,1775,183,159,3270,2973.643484,50.4,10.22222222,1,1,15.55434783,1.439301692,1.439301692,0.646143657,0.646143657,17.90217391,1.515594458,1.515594458,0.646143657
IN,OGDEN DUNES,610,180,157,3131,2973.995987,50.6,10.33333333,1,1,15.19354839,1.448697441,1.448697441,0.646251063,0.646251063,17.41935484,1.522208817,1.522208817,0.646251063
IA,ALBIA 3 NNE,880,194,169,3203,2974.421989,49.5,9.722222222,1,1,17.38285714,1.39868006,1.39868006,0.646380862,0.646380862,19.95428571,1.475992628,1.475992628,0.646380862
NY,STORMVILLE,915,201,169,2748,2974.421989,49.5,9.722222222,1,1,17.38285714,1.39868006,1.39868006,0.646380862,0.646380862,20.67428571,1.49839603,1.49839603,0.646380862
NE,TEKAMAH,1039,187,167,3353,2977.83851,49.7,9.833333333,1,1,16.98305085,1.408589144,1.408589144,0.64742185,0.64742185,19.01694915,1.470540469,1.470540469,0.64742185
WA,COUGAR 6 E,659,296,222,2162,2979.317005,51.3,10.72222222,0.41,0.74,20.70466321,1.72891304,1.27939565,0.875503156,0.358956294,27.60621762,2.027383613,0.831227282,0.647872336
WA,TOLEDO,325,195,149,1975,2979.810343,51.5,10.83333333,1,1,13.75384615,1.492871072,1.492871072,0.648022652,0.648022652,18,1.648220772,1.648220772,0.648022652
NE,BLAIR,1090,192,165,3291,2980.625149,49.9,9.944444444,1,1,16.59217877,1.41838731,1.41838731,0.648270917,0.648270917,19.30726257,1.503245478,1.503245478,0.648270917
OH,UPPER SANDUSKY,854,193,164,3029,2981.781089,50,10,1,1,16.4,1.42324504,1.42324504,0.648623123,0.648623123,19.3,1.514900164,1.514900164,0.648623123
OH,DELAWARE,920,191,164,2979,2981.781089,50,10,1,1,16.4,1.42324504,1.42324504,0.648623123,0.648623123,19.1,1.508393833,1.508393833,0.648623123
OR,SILVERTON,408,264,215,2269,2983.172897,52.6,11.44444444,0.71,0.71,18.78640777,1.817777134,1.290621765,0.91415098,0.649047196,23.06796117,2.019936018,1.211961611,0.649047196
IN,KENTLAND,695,189,162,3207,2983.615905,50.2,10.11111111,1,1,16.02197802,1.432878273,1.432878273,0.649182177,0.649182177,18.69230769,1.518603396,1.518603396,0.649182177
PA,LAURELTON CENTER,800,177,153,3017,2983.913447,51.1,10.61111111,1,1,14.41884817,1.474889851,1.474889851,0.649272836,0.649272836,16.68062827,1.553069031,1.553069031,0.649272836
NE,SYRACUSE,1100,180,159,3423,2985.16872,50.5,10.27777778,1,1,15.47027027,1.447123984,1.447123984,0.649655308,0.649655308,17.51351351,1.514024899,1.514024899,0.649655308
NE,OSCEOLA,1660,180,159,3401,2985.16872,50.5,10.27777778,1,1,15.47027027,1.447123984,1.447123984,0.649655308,0.649655308,17.51351351,1.514024899,1.514024899,0.649655308
